Age,Income,LoanAmount,CreditScore,EmploymentLength,DebtToIncomeRatio,OpenCreditLines,LatePayments,HomeOwnership,LoanPurpose,AppSessionTime,UtilityPaymentLatency,SocialSentimentScore,OverdraftFrequency,NumInquiries,BankLoyaltyScore,SupportContactFrequency,DeviceType,TransactionConsistency,NighttimeTransactionRatio,LoanStatus
52,63487,7335,708,3,0.95,10,0,RENT,car,7.6,1,81.5,0,0,5,5,mobile,68.9,0.295,1
58,41344,7864,692,1,0.95,8,1,RENT,car,0.0,3,68.5,0,8,15,10,mobile,89.6,0.081,1
28,70649,8355,700,13,0.95,7,2,RENT,debt_consolidation,11.5,0,81.3,5,2,10,3,mobile,83.2,0.215,1
54,75017,20840,662,0,0.95,10,0,OWN,education,11.3,1,79.9,0,3,11,8,mobile,100.0,0.115,1
37,38336,4300,718,16,0.95,14,1,RENT,car,8.2,0,70.5,1,4,11,1,desktop,95.1,0.171,1
56,43397,10945,738,12,0.95,2,1,RENT,medical,4.8,0,52.5,0,5,0,7,mobile,87.6,0.201,1
42,20000,8092,734,7,0.95,3,0,RENT,education,3.4,1,66.6,1,7,16,5,mobile,70.3,0.178,0
57,33163,6931,703,18,0.95,11,0,OWN,car,4.9,0,39.4,2,1,20,1,mobile,62.7,0.185,0
27,38789,8013,731,21,0.95,1,1,RENT,other,8.8,3,74.2,0,9,15,4,mobile,76.2,0.179,1
38,56015,11695,727,1,0.95,7,0,OWN,debt_consolidation,0.6,2,62.1,0,8,3,11,mobile,78.2,0.133,1
33,35404,11966,827,14,0.95,8,0,RENT,debt_consolidation,9.7,0,59.4,0,0,15,2,mobile,86.0,0.21,1
32,43000,9647,746,29,0.95,6,1,RENT,debt_consolidation,8.3,0,77.2,4,5,5,10,desktop,100.0,0.214,1
34,31213,13865,675,9,0.95,8,0,MORTGAGE,debt_consolidation,13.1,0,50.2,2,9,13,3,mobile,79.0,0.127,1
38,58513,14876,629,24,0.95,2,0,RENT,car,10.8,1,69.6,4,0,9,3,desktop,78.0,0.095,0
26,65616,12414,665,10,0.95,5,0,MORTGAGE,debt_consolidation,5.1,3,63.2,0,3,18,0,mobile,97.8,0.169,1
52,64930,7198,661,8,0.95,1,3,MORTGAGE,car,1.2,2,65.5,1,4,12,0,mobile,79.4,0.165,1
45,54479,10914,708,26,0.95,15,2,MORTGAGE,other,4.7,0,72.0,1,9,1,11,mobile,60.4,0.038,1
58,27079,10935,641,11,0.95,13,0,MORTGAGE,medical,13.5,1,93.5,0,5,18,4,desktop,91.3,0.166,1
52,40987,6462,745,26,0.95,4,0,OWN,home_improvement,9.2,15,73.6,0,0,16,8,mobile,86.2,0.094,1
27,45103,4780,603,20,0.95,1,5,RENT,other,10.4,15,87.0,3,6,18,0,mobile,60.5,0.016,1
24,45185,3987,590,25,0.95,5,2,MORTGAGE,medical,5.5,8,87.5,2,5,1,2,desktop,45.6,0.178,0
40,56036,9209,672,25,0.95,15,1,RENT,education,9.9,0,78.8,6,5,4,6,desktop,94.4,0.065,0
42,102898,10089,633,28,0.95,13,0,RENT,debt_consolidation,1.9,0,42.2,5,7,2,6,mobile,100.0,0.24,0
31,78076,5582,610,17,0.858,10,1,MORTGAGE,car,11.7,7,64.6,5,0,6,8,mobile,57.8,0.205,1
56,34739,13608,644,29,0.95,14,0,OWN,debt_consolidation,3.4,0,52.7,0,3,9,7,mobile,81.9,0.167,1
47,73518,9517,638,1,0.95,3,3,OWN,debt_consolidation,0.1,2,100.0,0,1,13,5,mobile,83.7,0.247,1
54,72268,15364,680,15,0.95,9,3,MORTGAGE,debt_consolidation,17.0,0,53.9,0,9,8,6,mobile,55.3,0.218,0
25,37695,10386,645,12,0.95,12,0,MORTGAGE,medical,8.5,10,47.0,4,9,10,10,mobile,77.4,0.087,0
57,79379,5846,650,2,0.884,1,1,MORTGAGE,debt_consolidation,8.4,3,29.2,0,9,15,7,mobile,55.4,0.221,0
30,50404,10757,679,27,0.95,7,3,MORTGAGE,home_improvement,0.5,20,53.5,0,2,8,10,desktop,77.8,0.102,1
41,28725,11708,735,24,0.95,6,3,OWN,car,10.5,5,69.7,2,3,17,10,mobile,100.0,0.214,1
40,66492,7194,760,23,0.95,3,0,OWN,debt_consolidation,11.5,0,83.2,1,4,5,11,mobile,73.1,0.121,1
57,59733,5030,688,19,0.95,4,0,RENT,home_improvement,7.2,2,53.0,1,0,16,10,desktop,100.0,0.062,1
33,48901,9322,692,18,0.95,15,4,RENT,education,11.6,5,84.4,1,8,16,6,mobile,100.0,0.18,0
31,53271,6001,669,11,0.95,8,0,MORTGAGE,other,12.7,0,67.1,1,1,12,0,mobile,77.9,0.116,1
36,39199,14022,706,21,0.95,2,0,MORTGAGE,education,10.1,0,61.2,4,6,6,6,mobile,84.7,0.226,0
37,71293,7609,701,30,0.95,11,0,MORTGAGE,medical,0.0,0,70.4,0,0,0,6,desktop,74.3,0.241,1
29,53127,17851,752,7,0.95,9,1,RENT,debt_consolidation,3.4,0,87.8,0,1,20,11,mobile,79.1,0.029,1
28,58390,3829,576,10,0.787,6,2,RENT,debt_consolidation,14.7,7,68.7,1,6,0,5,mobile,64.4,0.15,1
31,63622,9451,667,3,0.95,6,1,RENT,home_improvement,8.3,0,52.5,1,0,1,9,mobile,67.9,0.196,1
42,32223,15863,698,28,0.95,9,4,OWN,other,8.3,0,73.9,1,1,3,0,mobile,84.2,0.159,1
36,36227,6272,678,16,0.95,14,0,OWN,debt_consolidation,4.7,2,73.7,1,2,4,2,mobile,78.5,0.16,1
38,20041,8403,628,18,0.95,12,4,RENT,debt_consolidation,5.5,4,65.3,1,4,5,10,mobile,64.1,0.169,1
53,69852,7622,608,8,0.95,7,5,RENT,medical,12.8,3,82.3,4,2,4,1,desktop,75.1,0.038,0
31,31398,6812,724,1,0.95,4,2,OWN,car,14.0,4,36.0,5,1,9,11,desktop,87.6,0.262,0
61,57507,9876,638,24,0.95,2,1,MORTGAGE,home_improvement,11.2,15,73.0,0,1,18,6,mobile,92.6,0.196,1
54,64020,5334,583,26,0.95,3,4,MORTGAGE,education,10.2,3,79.0,8,8,7,8,mobile,55.9,0.104,1
28,71044,8566,727,10,0.95,3,1,OWN,car,10.5,1,47.7,1,8,2,10,mobile,91.4,0.098,1
35,31514,11008,705,23,0.95,13,0,MORTGAGE,other,7.7,0,47.2,0,2,3,3,mobile,100.0,0.211,1
29,52611,8217,673,17,0.95,9,4,OWN,home_improvement,3.2,3,82.0,0,6,17,4,mobile,78.4,0.168,1
33,114878,6002,629,19,0.627,1,0,RENT,home_improvement,2.3,5,84.4,1,6,2,0,mobile,79.5,0.175,1
37,117177,13522,673,5,0.95,14,3,MORTGAGE,debt_consolidation,13.3,0,87.0,2,2,19,7,desktop,86.8,0.189,1
26,84482,11993,746,19,0.95,3,0,RENT,home_improvement,7.9,5,58.3,1,5,4,3,mobile,58.9,0.166,0
21,63062,5905,591,4,0.95,10,1,MORTGAGE,debt_consolidation,9.9,5,70.8,3,0,0,8,desktop,41.0,0.018,1
40,34465,5337,593,6,0.95,1,3,RENT,debt_consolidation,8.8,10,72.7,2,3,1,7,mobile,53.4,0.121,0
52,74860,6119,645,11,0.95,9,1,OWN,debt_consolidation,9.0,1,44.1,1,5,19,4,mobile,73.6,0.189,1
34,50458,11138,678,6,0.95,9,0,RENT,home_improvement,9.4,0,70.2,4,7,0,3,mobile,79.5,0.195,1
59,69720,9999,652,28,0.95,14,3,RENT,debt_consolidation,10.8,15,69.9,0,3,18,4,mobile,81.5,0.117,1
37,40750,12284,715,0,0.95,10,0,OWN,debt_consolidation,4.9,2,78.4,2,1,0,8,mobile,60.2,0.148,1
61,50120,7860,739,28,0.95,8,0,RENT,home_improvement,12.7,0,60.0,0,7,15,0,mobile,93.0,0.231,1
31,58330,6186,695,4,0.95,8,1,OWN,debt_consolidation,5.0,3,85.5,0,7,9,11,desktop,82.3,0.248,1
45,60526,12933,710,26,0.95,10,0,RENT,debt_consolidation,9.0,0,69.1,2,1,5,5,mobile,78.8,0.173,1
55,67655,7177,694,10,0.95,7,0,RENT,other,3.3,10,91.9,3,1,14,2,desktop,84.4,0.212,1
23,41746,9649,680,28,0.95,11,0,MORTGAGE,home_improvement,7.3,0,78.5,1,2,14,2,mobile,70.0,0.175,1
62,29600,4818,608,16,0.95,8,1,MORTGAGE,education,5.4,8,71.9,4,0,8,11,desktop,52.0,0.199,1
37,112550,7130,623,15,0.76,15,5,MORTGAGE,debt_consolidation,8.1,1,51.5,0,7,2,6,desktop,63.9,0.149,0
43,166070,13410,605,4,0.95,3,2,MORTGAGE,home_improvement,10.9,3,49.5,2,9,5,5,desktop,30.7,0.108,0
49,66260,6724,671,13,0.95,11,2,RENT,debt_consolidation,8.3,1,90.4,2,8,0,6,mobile,74.9,0.28,1
49,29858,12404,692,17,0.95,13,1,MORTGAGE,home_improvement,15.8,0,80.3,2,1,12,5,mobile,100.0,0.276,1
22,38256,3525,600,30,0.95,11,2,MORTGAGE,education,11.2,9,64.0,3,2,7,2,mobile,59.2,0.152,1
60,68125,7160,683,8,0.95,15,4,MORTGAGE,education,7.1,0,62.2,6,2,13,2,desktop,57.8,0.178,1
49,99062,8362,631,2,0.95,7,0,MORTGAGE,home_improvement,7.7,4,71.1,5,4,11,1,mobile,85.3,0.162,0
65,31389,17980,621,7,0.95,9,0,MORTGAGE,debt_consolidation,9.5,0,49.2,0,0,14,0,mobile,71.8,0.154,1
42,51228,5610,645,7,0.95,3,2,RENT,medical,10.8,5,61.5,0,2,9,7,mobile,83.7,0.157,1
48,59170,11712,618,29,0.95,6,3,MORTGAGE,car,3.1,5,76.6,2,6,5,8,mobile,69.1,0.232,0
40,79942,13667,713,4,0.95,3,0,RENT,home_improvement,10.5,4,78.4,5,6,13,4,mobile,71.4,0.075,1
61,46415,6710,670,30,0.95,12,2,OWN,home_improvement,3.2,0,62.8,0,7,20,8,mobile,83.4,0.107,1
58,26803,7712,724,3,0.95,12,4,OWN,home_improvement,10.2,5,90.4,0,4,14,4,mobile,77.5,0.215,1
61,71649,9477,655,25,0.95,3,0,RENT,debt_consolidation,12.4,2,82.6,4,0,3,9,mobile,52.4,0.163,1
43,89873,4951,657,12,0.661,13,1,OWN,home_improvement,9.2,20,57.2,0,9,5,9,mobile,71.2,0.241,1
56,52200,7465,783,1,0.95,5,0,OWN,debt_consolidation,0.0,0,50.1,5,5,20,2,desktop,78.5,0.158,1
37,65014,14920,590,19,0.95,11,2,RENT,car,0.9,9,76.3,5,9,15,7,mobile,49.4,0.178,0
41,43760,11038,750,22,0.95,15,0,MORTGAGE,home_improvement,10.3,2,61.7,0,8,15,8,desktop,81.6,0.138,1
55,37027,8411,770,25,0.95,13,0,OWN,home_improvement,0.0,30,59.0,3,1,19,7,mobile,98.4,0.248,1
24,85982,9370,722,5,0.95,3,1,RENT,debt_consolidation,10.4,0,71.1,2,7,5,7,mobile,78.2,0.214,1
52,64497,11298,661,19,0.95,3,0,MORTGAGE,car,11.9,0,78.1,1,6,19,2,mobile,53.9,0.074,1
21,67553,12197,758,17,0.95,2,0,MORTGAGE,home_improvement,12.5,5,79.1,3,8,8,4,mobile,75.2,0.196,1
47,106505,7168,662,13,0.808,13,0,MORTGAGE,debt_consolidation,7.0,0,68.8,1,7,19,0,mobile,78.2,0.225,1
42,33702,16546,641,27,0.95,9,0,OWN,home_improvement,9.8,3,35.9,3,0,4,2,desktop,78.0,0.151,0
42,42260,15162,658,13,0.95,3,1,MORTGAGE,debt_consolidation,8.8,0,81.4,3,1,6,7,desktop,73.8,0.202,1
43,58167,11742,648,11,0.95,9,1,MORTGAGE,home_improvement,2.1,15,56.7,4,2,13,7,desktop,87.8,0.244,1
43,42027,6392,627,16,0.95,8,0,RENT,home_improvement,11.0,1,72.3,3,2,10,4,mobile,82.8,0.146,1
39,77066,5955,741,28,0.927,9,0,OWN,home_improvement,13.6,0,66.3,5,5,20,10,mobile,79.7,0.177,1
41,49795,7859,637,26,0.95,10,0,RENT,home_improvement,10.8,4,99.4,0,9,17,5,mobile,69.2,0.12,1
46,34661,9176,678,21,0.95,3,1,MORTGAGE,debt_consolidation,6.0,0,96.8,0,5,18,9,desktop,75.4,0.191,1
55,55804,4414,600,2,0.949,6,1,MORTGAGE,home_improvement,11.0,3,61.6,2,3,11,4,desktop,37.7,0.087,1
45,58492,10915,681,9,0.95,11,1,MORTGAGE,debt_consolidation,13.2,4,49.2,0,7,20,11,mobile,81.8,0.2,1
49,82504,14988,616,0,0.95,14,2,MORTGAGE,other,12.7,4,50.3,5,4,15,10,mobile,52.1,0.261,1
58,64661,11278,615,2,0.95,4,1,MORTGAGE,car,12.1,4,71.8,1,9,6,1,desktop,77.9,0.092,1
65,66670,6833,673,25,0.95,9,0,OWN,car,1.6,1,60.4,0,4,12,11,mobile,55.7,0.247,1
25,62576,6517,738,25,0.95,15,0,OWN,debt_consolidation,9.6,0,52.4,1,7,8,7,mobile,82.8,0.153,1
53,49777,10096,704,3,0.95,10,0,OWN,other,10.6,30,60.7,4,0,5,9,mobile,52.1,0.11,1
31,39250,8423,708,14,0.95,4,0,OWN,car,12.2,4,74.3,0,4,15,4,desktop,69.6,0.14,1
29,61696,10692,672,8,0.95,9,4,OWN,home_improvement,10.1,5,66.9,6,4,8,1,mobile,83.1,0.157,0
56,46634,11392,661,2,0.95,1,0,RENT,medical,14.2,4,61.2,0,5,5,4,mobile,89.9,0.128,0
24,115893,13860,723,11,0.95,8,0,MORTGAGE,debt_consolidation,0.7,5,63.0,0,7,18,2,desktop,89.3,0.235,1
59,99110,5694,649,3,0.689,9,2,OWN,other,10.2,0,65.7,0,0,7,4,desktop,86.9,0.136,0
55,72026,9785,725,22,0.95,1,4,MORTGAGE,debt_consolidation,9.9,2,71.1,4,3,15,5,mobile,88.4,0.178,0
65,64235,7744,747,29,0.95,4,0,MORTGAGE,education,11.6,10,71.9,0,4,10,7,desktop,100.0,0.304,1
51,52074,8609,633,13,0.95,15,1,OWN,other,14.2,2,44.9,0,6,8,2,mobile,70.6,0.143,1
60,30715,12654,641,7,0.95,10,0,OWN,home_improvement,4.4,30,70.3,0,1,8,9,desktop,73.0,0.121,1
26,49154,13217,649,15,0.95,7,2,RENT,education,14.0,5,62.9,1,7,10,1,desktop,86.7,0.129,1
61,56706,15668,599,29,0.95,4,3,MORTGAGE,debt_consolidation,11.3,6,53.8,3,7,16,6,mobile,71.9,0.233,0
28,60069,10617,654,4,0.95,2,0,MORTGAGE,car,7.3,1,62.8,0,5,7,10,mobile,75.8,0.149,1
35,66923,8570,751,21,0.95,7,0,OWN,home_improvement,4.4,0,84.2,0,7,3,8,mobile,83.5,0.173,1
26,82010,8094,622,2,0.95,9,0,MORTGAGE,home_improvement,8.8,5,79.3,2,5,3,5,mobile,70.3,0.106,1
39,39677,4474,752,9,0.95,3,2,MORTGAGE,home_improvement,9.1,15,69.4,0,9,3,4,mobile,76.5,0.134,1
54,39840,15304,656,13,0.95,13,0,OWN,car,9.4,1,55.4,1,0,19,7,mobile,83.8,0.222,1
33,104077,7873,796,11,0.908,7,0,MORTGAGE,car,5.5,0,49.0,5,4,2,5,desktop,100.0,0.052,1
57,76645,10964,642,5,0.95,1,0,RENT,debt_consolidation,10.4,0,54.8,2,7,19,10,desktop,84.0,0.03,1
48,45440,11750,672,24,0.95,3,2,OWN,home_improvement,6.4,0,68.2,3,0,13,1,mobile,77.4,0.119,1
49,51625,5442,629,20,0.95,13,0,MORTGAGE,debt_consolidation,12.9,1,68.5,0,6,0,9,mobile,100.0,0.126,0
63,51729,6190,642,13,0.95,6,3,OWN,car,14.8,30,58.9,1,1,7,0,mobile,77.8,0.135,1
40,54952,16627,753,12,0.95,6,0,MORTGAGE,debt_consolidation,4.7,0,80.3,0,6,20,11,mobile,100.0,0.137,1
36,67017,10059,706,2,0.95,3,0,MORTGAGE,home_improvement,8.2,3,73.4,1,9,9,5,mobile,63.7,0.155,1
65,169523,7099,736,20,0.503,13,0,OWN,other,11.9,4,30.9,0,2,16,0,mobile,80.7,0.125,1
46,59006,8514,607,7,0.95,13,2,MORTGAGE,other,9.1,7,69.5,3,1,9,11,desktop,47.9,0.249,1
48,72997,13829,716,9,0.95,4,0,OWN,home_improvement,2.6,0,78.6,1,6,7,2,mobile,65.9,0.211,1
34,25364,13013,626,26,0.95,11,0,OWN,debt_consolidation,11.5,0,70.8,1,3,4,11,desktop,67.4,0.145,0
30,43556,4982,606,19,0.95,7,2,RENT,car,5.6,6,76.1,2,7,13,8,mobile,55.2,0.218,1
28,94180,17218,693,21,0.95,3,0,MORTGAGE,home_improvement,8.8,0,64.3,0,1,16,10,desktop,72.0,0.0,1
31,64928,13180,692,8,0.95,12,2,MORTGAGE,debt_consolidation,4.0,0,67.1,0,7,14,7,mobile,51.1,0.177,1
29,20000,8425,682,15,0.95,2,0,OWN,other,11.2,1,67.4,1,8,3,4,desktop,72.3,0.214,1
54,73373,5560,719,0,0.909,14,2,RENT,debt_consolidation,6.3,3,70.6,0,7,7,5,mobile,69.9,0.114,1
23,128434,13651,728,7,0.95,1,3,MORTGAGE,home_improvement,11.6,0,59.9,2,3,14,8,mobile,55.3,0.191,0
49,22067,10835,760,24,0.95,5,1,MORTGAGE,home_improvement,7.1,2,83.3,1,7,7,5,mobile,91.4,0.109,1
63,107337,4998,614,14,0.559,4,2,OWN,education,6.1,3,87.9,3,3,15,11,mobile,70.3,0.177,1
55,20000,8161,762,19,0.95,4,1,RENT,medical,9.6,0,60.6,0,4,20,6,desktop,96.5,0.062,1
39,82628,31272,783,24,0.95,8,2,RENT,debt_consolidation,3.7,0,51.6,1,7,9,0,mobile,100.0,0.217,1
23,53966,9015,659,29,0.95,12,0,RENT,medical,15.2,0,49.2,1,9,7,0,mobile,63.4,0.154,1
58,20000,6656,588,2,0.95,6,1,RENT,education,8.7,4,73.7,1,5,14,5,desktop,39.3,0.17,1
21,66222,5983,603,18,0.95,8,2,MORTGAGE,medical,5.7,7,76.2,3,9,15,0,mobile,56.9,0.149,1
51,90933,18194,654,30,0.95,15,0,MORTGAGE,debt_consolidation,6.4,0,73.7,5,5,4,4,mobile,76.5,0.23,0
51,63815,12570,790,6,0.95,8,0,RENT,home_improvement,8.1,0,74.9,0,8,15,3,mobile,85.1,0.171,1
29,70486,15725,680,26,0.95,12,0,MORTGAGE,education,12.0,0,60.0,0,0,11,10,desktop,88.9,0.22,1
54,45015,9890,646,17,0.95,6,1,RENT,debt_consolidation,4.4,0,40.1,2,1,17,10,mobile,74.7,0.116,1
28,23444,14789,642,9,0.95,2,0,MORTGAGE,home_improvement,6.5,3,61.0,0,2,15,6,mobile,91.4,0.193,1
31,73964,6378,607,24,0.95,4,1,OWN,car,7.8,8,91.2,3,3,3,9,mobile,48.8,0.264,0
57,119061,9557,728,26,0.95,3,4,RENT,car,14.2,2,71.7,3,2,3,11,mobile,71.4,0.267,0
65,90067,10045,674,4,0.95,14,0,RENT,debt_consolidation,12.0,2,73.9,4,6,18,11,mobile,63.6,0.0,1
32,22147,15568,795,21,0.95,1,0,RENT,debt_consolidation,14.4,0,80.7,1,9,17,0,mobile,45.9,0.165,1
62,27400,10173,714,29,0.95,13,0,MORTGAGE,car,8.1,0,56.2,1,1,18,5,mobile,55.2,0.05,1
62,37024,6973,725,20,0.95,3,0,RENT,debt_consolidation,13.7,1,71.1,0,2,2,3,mobile,89.6,0.126,1
55,26454,9188,666,16,0.95,3,1,RENT,debt_consolidation,13.1,3,75.2,1,9,11,3,mobile,92.3,0.115,1
27,55264,4580,619,4,0.95,8,2,RENT,home_improvement,10.8,6,54.9,5,3,1,6,desktop,46.7,0.196,0
34,64669,3539,631,13,0.657,2,3,MORTGAGE,debt_consolidation,11.1,3,73.1,2,6,10,0,mobile,90.1,0.144,1
51,28464,12488,604,28,0.95,2,4,MORTGAGE,home_improvement,5.6,6,86.1,2,1,7,2,mobile,27.3,0.102,1
65,76857,7709,730,24,0.95,12,0,MORTGAGE,other,15.3,4,62.4,0,8,6,2,mobile,64.6,0.191,1
57,71004,8066,658,13,0.95,1,2,MORTGAGE,home_improvement,7.0,3,43.9,2,4,4,11,mobile,71.9,0.081,0
39,42333,12486,732,9,0.95,9,1,MORTGAGE,debt_consolidation,10.2,15,70.4,1,8,2,11,desktop,91.7,0.099,0
31,50130,15659,687,24,0.95,2,3,OWN,debt_consolidation,10.7,0,58.8,5,0,3,8,mobile,100.0,0.127,0
64,22530,11090,663,29,0.95,2,0,MORTGAGE,home_improvement,2.5,0,70.5,0,5,11,5,mobile,72.0,0.139,1
33,46653,19365,615,9,0.95,11,2,RENT,home_improvement,7.8,5,56.2,8,8,5,7,mobile,49.6,0.166,1
36,54357,10950,696,25,0.95,6,0,MORTGAGE,education,8.8,0,68.9,0,1,6,7,mobile,91.5,0.167,1
64,58451,10106,667,9,0.95,1,0,MORTGAGE,car,7.5,0,85.2,0,8,16,1,mobile,100.0,0.11,1
46,64247,9859,729,25,0.95,11,3,RENT,home_improvement,7.8,3,67.6,4,7,8,2,mobile,93.4,0.17,1
32,60470,5355,640,29,0.95,15,0,OWN,home_improvement,14.0,1,44.9,1,4,18,9,mobile,62.3,0.159,1
21,48100,13127,713,20,0.95,9,0,OWN,car,4.7,1,73.3,0,9,13,11,desktop,89.4,0.154,1
40,61623,3367,770,15,0.656,6,0,MORTGAGE,debt_consolidation,2.9,0,68.3,1,8,20,11,mobile,79.8,0.045,1
65,85043,7083,694,9,0.95,13,3,RENT,home_improvement,5.7,1,71.0,0,1,14,3,mobile,96.2,0.184,0
40,51897,9038,723,1,0.95,6,0,MORTGAGE,debt_consolidation,11.0,2,81.6,7,0,19,9,mobile,86.2,0.193,1
52,62500,6530,711,1,0.95,10,0,OWN,home_improvement,11.4,0,60.6,2,2,15,8,mobile,64.7,0.204,1
32,49823,7475,784,25,0.95,8,1,OWN,car,10.4,0,64.0,1,4,18,6,mobile,100.0,0.162,1
55,40496,18690,700,20,0.95,11,0,OWN,education,11.6,1,53.6,0,6,7,1,desktop,84.9,0.226,1
55,68548,13927,718,7,0.95,8,0,MORTGAGE,debt_consolidation,9.0,10,70.7,0,1,14,8,mobile,83.2,0.185,0
48,42199,6807,678,17,0.95,8,1,OWN,other,5.9,0,70.3,3,2,8,1,mobile,78.4,0.122,1
55,64458,7422,637,27,0.95,7,4,MORTGAGE,home_improvement,4.2,0,64.4,0,3,6,6,mobile,71.2,0.147,1
47,54870,5373,613,20,0.95,5,3,MORTGAGE,medical,3.0,5,78.5,2,5,0,4,mobile,75.9,0.111,0
38,47251,11873,749,28,0.95,8,0,MORTGAGE,car,7.1,0,53.5,1,4,20,0,mobile,100.0,0.082,1
54,46739,8104,624,3,0.95,1,0,RENT,education,11.2,2,69.8,2,4,6,4,mobile,100.0,0.2,1
58,43103,4078,721,2,0.95,6,2,RENT,car,8.9,0,76.4,0,6,7,10,mobile,75.6,0.133,1
58,25833,9324,702,20,0.95,2,0,OWN,debt_consolidation,8.1,0,60.4,1,6,16,9,mobile,50.6,0.199,1
30,64364,10674,730,18,0.95,5,2,RENT,home_improvement,3.8,15,48.8,6,8,15,2,mobile,70.9,0.281,1
51,60126,13164,651,21,0.95,6,0,RENT,other,18.3,0,44.3,0,9,14,8,mobile,79.9,0.224,1
21,79408,8696,636,30,0.95,1,3,OWN,home_improvement,4.7,1,70.2,0,9,16,3,mobile,81.7,0.083,0
46,42653,7715,700,3,0.95,5,0,MORTGAGE,education,8.5,15,91.7,0,8,20,4,mobile,89.7,0.111,1
46,127125,19821,663,28,0.95,11,4,OWN,education,12.0,1,59.5,0,2,20,10,mobile,87.4,0.191,0
37,45666,8979,612,1,0.95,15,1,OWN,debt_consolidation,8.2,2,74.3,4,6,9,6,mobile,74.3,0.18,0
65,36541,11942,786,16,0.95,10,2,RENT,education,4.8,0,34.0,0,6,5,8,mobile,80.6,0.244,1
60,34643,7217,636,25,0.95,11,0,RENT,home_improvement,11.2,10,73.2,1,6,2,11,mobile,71.2,0.125,0
22,24828,11801,625,21,0.95,11,1,OWN,debt_consolidation,2.6,5,52.8,1,8,5,6,mobile,63.9,0.062,1
30,107978,5003,666,6,0.556,15,0,MORTGAGE,car,15.0,0,62.5,1,7,11,5,mobile,81.4,0.086,1
30,100406,7444,748,18,0.89,15,0,OWN,education,9.1,2,69.1,0,4,11,3,mobile,99.0,0.234,1
61,70993,5523,560,27,0.934,2,2,RENT,home_improvement,7.0,6,44.7,1,2,12,7,mobile,74.0,0.162,1
44,36198,7030,744,6,0.95,8,0,OWN,debt_consolidation,2.3,0,100.0,0,5,20,9,mobile,58.1,0.209,1
53,122403,14768,629,29,0.95,14,4,OWN,car,3.4,10,59.5,0,5,15,11,desktop,84.1,0.127,1
57,46246,7010,694,20,0.95,14,2,RENT,medical,7.8,0,76.5,0,6,15,6,mobile,64.5,0.1,1
55,47999,11936,642,2,0.95,9,2,MORTGAGE,car,15.6,0,88.9,0,0,17,3,mobile,85.7,0.197,0
25,103442,16431,789,10,0.95,7,0,RENT,home_improvement,8.9,1,72.1,1,0,6,6,mobile,75.7,0.058,1
27,72876,8857,686,26,0.95,1,0,RENT,home_improvement,9.4,5,50.8,0,7,8,11,mobile,87.5,0.185,1
38,145874,13326,641,10,0.95,8,0,OWN,car,9.5,4,69.4,0,6,17,2,mobile,69.6,0.264,1
36,60592,11075,663,29,0.95,8,0,MORTGAGE,debt_consolidation,17.5,2,42.3,0,7,2,7,desktop,69.9,0.0,1
54,45312,9382,684,13,0.95,10,1,OWN,education,6.2,4,63.4,0,5,8,5,mobile,88.4,0.085,1
28,41138,12090,689,10,0.95,8,2,RENT,debt_consolidation,14.3,3,91.5,2,8,16,8,desktop,70.8,0.149,1
37,23596,18694,704,26,0.95,4,0,OWN,home_improvement,6.4,20,48.2,1,3,17,4,mobile,90.5,0.118,1
31,47793,6940,679,24,0.95,15,0,OWN,education,5.2,2,56.5,2,5,17,5,mobile,87.6,0.142,1
29,90678,6102,604,7,0.807,4,1,OWN,home_improvement,7.7,6,94.0,1,9,18,3,mobile,68.2,0.306,1
28,70932,5960,661,24,0.95,6,0,OWN,medical,7.7,10,65.6,0,9,1,11,mobile,72.1,0.105,0
29,54674,13330,713,7,0.95,8,0,RENT,debt_consolidation,10.2,0,55.5,3,0,19,5,desktop,94.6,0.136,1
46,34623,14069,643,27,0.95,5,0,RENT,home_improvement,0.0,1,73.4,0,1,10,10,mobile,88.8,0.081,1
39,60000,7224,717,0,0.95,2,0,MORTGAGE,medical,8.6,5,61.4,0,9,16,10,mobile,99.4,0.052,1
40,85457,3811,681,20,0.535,10,0,OWN,education,5.6,20,30.0,1,5,5,6,desktop,55.3,0.181,0
42,65764,6837,668,4,0.95,4,1,RENT,car,5.1,0,49.0,2,6,15,3,mobile,74.2,0.037,1
54,58398,11149,745,20,0.95,14,5,RENT,debt_consolidation,2.8,1,96.8,1,0,5,6,mobile,78.7,0.059,1
59,37849,8719,584,30,0.95,12,1,OWN,debt_consolidation,6.5,9,72.6,5,0,10,2,mobile,64.3,0.153,1
44,80036,9625,642,20,0.95,7,0,OWN,education,5.9,1,88.5,1,6,0,5,mobile,65.7,0.191,1
49,20000,7264,747,13,0.95,7,0,OWN,car,6.3,0,53.6,3,1,16,10,mobile,78.0,0.089,1
54,64362,13435,780,25,0.95,15,2,OWN,debt_consolidation,1.4,0,67.2,0,7,20,8,mobile,89.7,0.098,1
52,172240,10273,805,6,0.716,1,0,RENT,home_improvement,8.4,0,65.6,1,7,12,9,mobile,63.3,0.036,1
27,27481,11323,682,16,0.95,6,1,OWN,debt_consolidation,4.8,0,60.3,0,9,0,6,desktop,51.8,0.186,1
65,48600,9544,705,29,0.95,1,1,RENT,debt_consolidation,1.5,0,70.9,1,1,10,6,desktop,76.5,0.152,1
